frame,expression
50090,neutral
50095,neutral
50100,neutral
50105,neutral
50110,neutral
50115,neutral
50120,neutral
50125,neutral
50130,neutral
50135,neutral
50140,neutral
50145,neutral
50150,neutral
50155,neutral
50160,neutral
50165,neutral
50170,neutral
50175,neutral
50180,neutral
50185,neutral
50190,neutral
50195,neutral
50200,neutral
50205,neutral
50210,neutral
50215,neutral
50220,neutral
50225,neutral
50230,neutral
50235,neutral
50240,neutral
50245,neutral
50250,neutral
50255,neutral
50260,neutral
50265,neutral
50270,neutral
50275,neutral
50280,neutral
50285,neutral
50290,neutral
50295,neutral
50300,neutral
50305,neutral
50310,neutral
50315,neutral
50320,neutral
50325,neutral
50330,neutral
50335,neutral
50340,neutral
50345,neutral
50350,neutral
50355,neutral
50360,neutral
50365,neutral
50370,neutral
50375,neutral
50380,neutral
50385,neutral
50390,neutral
50395,neutral
50400,neutral
50405,neutral
50410,neutral
50415,neutral
50420,neutral
50425,neutral
50430,neutral
50435,neutral
50440,neutral
50445,neutral
50450,neutral
50455,neutral
50460,neutral
50465,neutral
50470,neutral
50475,neutral
50480,neutral
50485,neutral
50490,neutral
50495,neutral
50500,neutral
50505,neutral
50510,neutral
50515,neutral
50520,neutral
50525,neutral
50530,neutral
50535,neutral
50540,neutral
50545,neutral
50550,neutral
50555,neutral
50560,neutral
50565,neutral
50570,neutral
50575,neutral
50580,neutral
50585,neutral
50590,neutral
50595,neutral
50600,neutral
50605,neutral
50610,neutral
50615,neutral
50620,neutral
50625,neutral
50630,neutral
50635,neutral
50640,neutral
50645,neutral
50650,neutral
50655,neutral
50660,neutral
50665,neutral
50670,neutral
50675,neutral
50680,neutral
50685,neutral
50690,neutral
50695,neutral
50700,neutral
50705,neutral
50710,neutral
50715,neutral
50720,neutral
50725,neutral
50730,neutral
50735,neutral
50740,neutral
50745,neutral
50750,neutral
50755,neutral
50760,neutral
50765,neutral
50770,neutral
50775,neutral
50780,neutral
50785,neutral
50790,neutral
50795,neutral
50800,neutral
50805,neutral
50810,neutral
50815,neutral
50820,neutral
50825,neutral
50830,neutral
50835,neutral
50840,neutral
50845,neutral
50850,neutral
50855,neutral
50860,neutral
50865,neutral
50870,neutral
50875,neutral
50880,neutral
50885,neutral
50890,neutral
50895,neutral
50900,neutral
50905,neutral
50910,neutral
50915,neutral
50920,neutral
50925,neutral
50930,neutral
50935,neutral
50940,neutral
50945,neutral
50950,neutral
50955,neutral
50960,neutral
50965,neutral
50970,neutral
50975,neutral
50980,neutral
50985,neutral
50990,neutral
50995,neutral
51000,neutral
51005,neutral
51010,neutral
51015,neutral
51020,neutral
51025,neutral
51030,neutral
51035,neutral
51040,neutral
51045,neutral
51050,neutral
51055,neutral
51060,neutral
51065,neutral
51070,neutral
51075,neutral
51080,neutral
51085,neutral
51090,neutral
51095,neutral
51100,neutral
51105,neutral
51110,neutral
51115,neutral
51120,neutral
51125,neutral
51130,neutral
51135,neutral
51140,neutral
51145,neutral
51150,neutral
51155,neutral
51160,neutral
51165,neutral
51170,neutral
51175,neutral
51180,neutral
51185,neutral
51190,neutral
51195,neutral
51200,neutral
51205,neutral
51210,neutral
51215,neutral
51220,neutral
51225,neutral
51230,neutral
51235,neutral
51240,neutral
51245,neutral
51250,neutral
51255,neutral
51260,neutral
51265,neutral
51270,neutral
51275,neutral
51280,neutral
51285,neutral
51290,neutral
51295,neutral
51300,neutral
51305,neutral
51310,neutral
51315,neutral
51320,neutral
51325,neutral
51330,neutral
51335,neutral
51340,neutral
51345,neutral
51350,neutral
51355,neutral
51360,neutral
51365,neutral
51370,neutral
51375,neutral
51380,neutral
51385,neutral
51390,neutral
51395,neutral
51400,neutral
51405,neutral
51410,neutral
51415,neutral
51420,neutral
51425,neutral
51430,neutral
51435,neutral
51440,neutral
51445,neutral
51450,neutral
51455,neutral
51460,neutral
51465,neutral
51470,neutral
51475,neutral
51480,neutral
51485,neutral
51490,neutral
51495,neutral
51500,neutral
51505,neutral
51510,neutral
51515,neutral
51520,neutral
51525,neutral
51530,neutral
51535,neutral
51540,neutral
51545,neutral
51550,neutral
51555,neutral
51560,neutral
51565,neutral
51570,neutral
51575,neutral
51580,neutral
51585,neutral
51590,neutral
51595,neutral
51600,neutral
51605,neutral
51610,neutral
51615,neutral
51620,neutral
51625,neutral
51630,neutral
51635,neutral
51640,neutral
51645,neutral
51650,neutral
51655,neutral
51660,neutral
51665,neutral
51670,neutral
51675,neutral
51680,neutral
51685,neutral
51690,neutral
51695,neutral
51700,neutral
51705,neutral
51710,neutral
51715,neutral
51720,neutral
51725,neutral
51730,neutral
51735,neutral
51740,neutral
51745,neutral
51750,neutral
51755,neutral
51760,neutral
51765,neutral
51770,neutral
51775,neutral
51780,neutral
51785,neutral
51790,neutral
51795,neutral
51800,neutral
51805,neutral
51810,neutral
51815,neutral
51820,neutral
51825,neutral
51830,neutral
51835,neutral
51840,neutral
51845,neutral
51850,neutral
51855,neutral
51860,neutral
51865,neutral
51870,neutral
51875,neutral
51880,neutral
51885,neutral
51890,neutral
51895,neutral
51900,neutral
51905,neutral
51910,neutral
51915,neutral
51920,neutral
51925,neutral
51930,neutral
51935,neutral
51940,neutral
51945,neutral
51950,neutral
51955,neutral
51960,neutral
51965,neutral
51970,neutral
51975,neutral
51980,neutral
51985,neutral
51990,neutral
51995,neutral
52000,neutral
52005,neutral
52010,neutral
52015,neutral
52020,neutral
52025,neutral
52030,neutral
52035,neutral
52040,neutral
52045,neutral
52050,neutral
52055,neutral
52060,neutral
52065,neutral
52070,neutral
52075,neutral
52080,neutral
52085,neutral
52090,neutral
52095,neutral
52100,neutral
52105,neutral
52110,neutral
52115,neutral
52120,neutral
52125,neutral
52130,neutral
52135,neutral
52140,neutral
52145,neutral
52150,neutral
52155,neutral
52160,neutral
52165,neutral
52170,neutral
52175,neutral
52180,neutral
52185,neutral
52190,neutral
52195,neutral
52200,neutral
52205,neutral
52210,neutral
52215,neutral
52220,neutral
52225,neutral
52230,neutral
52235,neutral
52240,neutral
52245,neutral
52250,neutral
52255,neutral
52260,neutral
52265,neutral
52270,neutral
52275,neutral
52280,neutral
52285,neutral
52290,neutral
52295,neutral
52300,neutral
52305,neutral
52310,neutral
52315,neutral
52320,neutral
52325,neutral
52330,neutral
52335,neutral
52340,neutral
52345,neutral
52350,neutral
52355,neutral
52360,neutral
52365,neutral
52370,neutral
52375,neutral
52380,neutral
52385,neutral
52390,neutral
52395,neutral
52400,neutral
52405,neutral
52410,neutral
52415,neutral
52420,neutral
52425,neutral
52430,neutral
52435,neutral
52440,neutral
52445,neutral
52450,neutral
52455,neutral
52460,neutral
52465,neutral
52470,neutral
52475,neutral
52480,neutral
52485,neutral
52490,neutral
52495,neutral
52500,neutral
52505,neutral
52510,neutral
52515,neutral
52520,neutral
52525,neutral
52530,neutral
52535,neutral
52540,neutral
52545,neutral
52550,neutral
52555,neutral
52560,neutral
52565,neutral
52570,neutral
52575,neutral
52580,neutral
52585,neutral
52590,neutral
52595,neutral
52600,neutral
52605,neutral
52610,neutral
52615,neutral
52620,neutral
52625,neutral
52630,neutral
52635,neutral
52640,neutral
52645,neutral
52650,neutral
52655,neutral
52660,neutral
52665,neutral
52670,neutral
52675,neutral
52680,neutral
52685,neutral
52690,neutral
52695,neutral
52700,neutral
52705,neutral
52710,neutral
52715,neutral
52720,neutral
52725,neutral
52730,neutral
52735,neutral
52740,neutral
52745,neutral
52750,neutral
52755,neutral
52760,neutral
52765,neutral
52770,neutral
52775,neutral
52780,neutral
52785,neutral
52790,neutral
52795,neutral
52800,neutral
52805,neutral
52810,neutral
52815,neutral
52820,neutral
52825,neutral
52830,neutral
52835,neutral
52840,neutral
52845,neutral
52850,neutral
52855,neutral
52860,neutral
52865,neutral
52870,neutral
52875,neutral
52880,neutral
52885,neutral
52890,neutral
52895,neutral
52900,neutral
52905,neutral
52910,neutral
52915,neutral
52920,neutral
52925,neutral
52930,neutral
52935,neutral
52940,neutral
52945,neutral
52950,neutral
52955,neutral
52960,neutral
52965,neutral
52970,neutral
52975,neutral
52980,neutral
52985,neutral
52990,neutral
52995,neutral
53000,neutral
53005,neutral
53010,neutral
53015,neutral
53020,neutral
53025,neutral
53030,neutral
53035,neutral
53040,neutral
53045,neutral
53050,neutral
53055,neutral
53060,neutral
53065,neutral
53070,neutral
53075,neutral
53080,neutral
53085,neutral
53090,neutral
53095,neutral
53100,neutral
53105,neutral
53110,neutral
53115,neutral
53120,neutral
53125,neutral
53130,neutral
53135,neutral
53140,neutral
53145,neutral
53150,neutral
53155,neutral
53160,neutral
53165,neutral
53170,neutral
53175,neutral
53180,neutral
53185,neutral
53190,neutral
53195,neutral
53200,neutral
53205,neutral
53210,neutral
53215,neutral
53220,neutral
53225,neutral
53230,neutral
53235,neutral
53240,neutral
53245,neutral
53250,neutral
53255,neutral
53260,neutral
53265,neutral
53270,neutral
53275,neutral
53280,neutral
53285,neutral
53290,neutral
53295,neutral
53300,neutral
53305,neutral
53310,neutral
53315,neutral
53320,neutral
53325,neutral
53330,neutral
53335,neutral
53340,neutral
53345,neutral
53350,neutral
53355,neutral
53360,neutral
53365,neutral
53370,neutral
53375,neutral
53380,neutral
53385,neutral
53390,neutral
53395,neutral
53400,neutral
53405,neutral
53410,neutral
53415,neutral
53420,neutral
53425,neutral
53430,neutral
53435,neutral
53440,neutral
53445,neutral
53450,neutral
53455,neutral
53460,neutral
53465,neutral
53470,neutral
53475,neutral
53480,neutral
53485,neutral
53490,neutral
53495,neutral
53500,neutral
53505,neutral
53510,neutral
53515,neutral
53520,neutral
53525,neutral
53530,neutral
53535,neutral
53540,neutral
53545,neutral
53550,neutral
53555,neutral
53560,neutral
53565,neutral
53570,neutral
53575,neutral
53580,neutral
53585,neutral
53590,neutral
53595,neutral
53600,neutral
53605,neutral
53610,neutral
53615,neutral
53620,neutral
53625,neutral
53630,neutral
53635,neutral
53640,neutral
53645,neutral
53650,neutral
53655,neutral
53660,neutral
53665,neutral
53670,neutral
53675,neutral
53680,neutral
53685,neutral
53690,neutral
53695,neutral
53700,neutral
53705,neutral
53710,neutral
53715,neutral
53720,neutral
53725,neutral
53730,neutral
53735,neutral
53740,neutral
53745,neutral
53750,neutral
53755,neutral
53760,neutral
53765,neutral
53770,neutral
53775,neutral
53780,neutral
53785,neutral
53790,neutral
53795,neutral
53800,neutral
53805,neutral
53810,neutral
53815,neutral
53820,neutral
53825,neutral
53830,neutral
53835,neutral
53840,neutral
53845,neutral
53850,neutral
53855,neutral
53860,neutral
53865,neutral
53870,neutral
53875,neutral
53880,neutral
53885,neutral
53890,neutral
53895,neutral
53900,neutral
